Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Total
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,839
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,1006
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,1006
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,1253
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,110,930
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,111,985
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,112,897
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,113,1411
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,114,849
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,115,579
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,116,548
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,117,715
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,118,904
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,119,674
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,120,628
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,121,1038
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,122,579
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,123,544
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,124,642
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,125,799
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,126,880
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,127,1156
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,128,523
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,129,831
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,130,702
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,131,605
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,132,577
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,133,447
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,134,719
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,135,862
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,136,443
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,137,630
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,138,962
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,139,710
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,140,922
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,141,558
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,142,811
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,143,698
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,144,614
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,145,549
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,146,660
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,147,961
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,148,782
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,149,746
2019,2,Eixample,10,Sant Antoni,150,621
2019,2,Eixample,10,Sant Antoni,151,636
2019,2,Eixample,10,Sant Antoni,152,615
2019,2,Eixample,10,Sant Antoni,153,678
2019,2,Eixample,10,Sant Antoni,154,469
2019,2,Eixample,10,Sant Antoni,155,755
2019,2,Eixample,10,Sant Antoni,156,600
2019,2,Eixample,10,Sant Antoni,157,444
2019,2,Eixample,10,Sant Antoni,158,799
2019,2,Eixample,10,Sant Antoni,159,827
2019,2,Eixample,10,Sant Antoni,160,913
2019,2,Eixample,10,Sant Antoni,161,454
2019,2,Eixample,10,Sant Antoni,162,462
2019,2,Eixample,10,Sant Antoni,163,885
2019,2,Eixample,10,Sant Antoni,164,690
2019,2,Eixample,10,Sant Antoni,165,686
2019,2,Eixample,10,Sant Antoni,166,831
2019,2,Eixample,10,Sant Antoni,167,1030
2019,2,Eixample,10,Sant Antoni,168,900
2019,2,Eixample,10,Sant Antoni,169,559
2019,2,Eixample,10,Sant Antoni,170,628
2019,2,Eixample,10,Sant Antoni,171,619
2019,2,Eixample,10,Sant Antoni,172,621
2019,2,Eixample,10,Sant Antoni,173,657
2019,3,Sants-Montjuïc,11,el Poble Sec,1,673
2019,3,Sants-Montjuïc,11,el Poble Sec,2,784
2019,3,Sants-Montjuïc,11,el Poble Sec,3,577
2019,3,Sants-Montjuïc,11,el Poble Sec,4,641
2019,3,Sants-Montjuïc,11,el Poble Sec,5,576
2019,3,Sants-Montjuïc,11,el Poble Sec,6,586
2019,3,Sants-Montjuïc,11,el Poble Sec,7,603
2019,3,Sants-Montjuïc,11,el Poble Sec,8,402
2019,3,Sants-Montjuïc,11,el Poble Sec,9,501
2019,3,Sants-Montjuïc,11,el Poble Sec,10,640
2019,3,Sants-Montjuïc,11,el Poble Sec,11,592
2019,3,Sants-Montjuïc,11,el Poble Sec,12,762
2019,3,Sants-Montjuïc,11,el Poble Sec,13,628
2019,3,Sants-Montjuïc,11,el Poble Sec,14,563
2019,3,Sants-Montjuïc,11,el Poble Sec,15,884
2019,3,Sants-Montjuïc,11,el Poble Sec,16,343
2019,3,Sants-Montjuïc,11,el Poble Sec,17,545
2019,3,Sants-Montjuïc,11,el Poble Sec,18,582
2019,3,Sants-Montjuïc,11,el Poble Sec,19,496
2019,3,Sants-Montjuïc,11,el Poble Sec,20,707
2019,3,Sants-Montjuïc,11,el Poble Sec,21,461
2019,3,Sants-Montjuïc,11,el Poble Sec,22,578
2019,3,Sants-Montjuïc,11,el Poble Sec,23,663
2019,3,Sants-Montjuïc,11,el Poble Sec,24,954
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,11146
2019,3,Sants-Montjuïc,13,la Marina de Port,26,512
2019,3,Sants-Montjuïc,13,la Marina de Port,27,764
2019,3,Sants-Montjuïc,13,la Marina de Port,28,1575
2019,3,Sants-Montjuïc,13,la Marina de Port,29,502
2019,3,Sants-Montjuïc,13,la Marina de Port,30,857
2019,3,Sants-Montjuïc,13,la Marina de Port,31,1252
2019,3,Sants-Montjuïc,13,la Marina de Port,32,856
2019,3,Sants-Montjuïc,13,la Marina de Port,33,545
2019,3,Sants-Montjuïc,13,la Marina de Port,34,889
2019,3,Sants-Montjuïc,13,la Marina de Port,35,1194
2019,3,Sants-Montjuïc,13,la Marina de Port,36,1160
2019,3,Sants-Montjuïc,13,la Marina de Port,37,516
2019,3,Sants-Montjuïc,13,la Marina de Port,38,525
2019,3,Sants-Montjuïc,13,la Marina de Port,39,992
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,40,922
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,41,592
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,42,673
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,43,681
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,44,800
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,45,507
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,46,740
2019,3,Sants-Montjuïc,15,Hostafrancs,47,802
2019,3,Sants-Montjuïc,15,Hostafrancs,48,772
2019,3,Sants-Montjuïc,15,Hostafrancs,49,709
2019,3,Sants-Montjuïc,15,Hostafrancs,50,600
2019,3,Sants-Montjuïc,15,Hostafrancs,51,724
2019,3,Sants-Montjuïc,15,Hostafrancs,52,505
2019,3,Sants-Montjuïc,15,Hostafrancs,53,813
2019,3,Sants-Montjuïc,15,Hostafrancs,54,766
2019,3,Sants-Montjuïc,15,Hostafrancs,55,699
2019,3,Sants-Montjuïc,15,Hostafrancs,56,468
2019,3,Sants-Montjuïc,16,la Bordeta,57,660
2019,3,Sants-Montjuïc,16,la Bordeta,58,621
2019,3,Sants-Montjuïc,16,la Bordeta,59,519
2019,3,Sants-Montjuïc,16,la Bordeta,60,634
2019,3,Sants-Montjuïc,16,la Bordeta,61,400
2019,3,Sants-Montjuïc,16,la Bordeta,62,688
2019,3,Sants-Montjuïc,16,la Bordeta,63,684
2019,3,Sants-Montjuïc,16,la Bordeta,64,745
2019,3,Sants-Montjuïc,16,la Bordeta,65,748
2019,3,Sants-Montjuïc,16,la Bordeta,66,1049
2019,3,Sants-Montjuïc,16,la Bordeta,67,830
2019,3,Sants-Montjuïc,16,la Bordeta,68,504
2019,3,Sants-Montjuïc,16,la Bordeta,69,581
2019,3,Sants-Montjuïc,17,Sants - Badal,70,616
2019,3,Sants-Montjuïc,17,Sants - Badal,71,435
2019,3,Sants-Montjuïc,17,Sants - Badal,72,537
2019,3,Sants-Montjuïc,17,Sants - Badal,73,682
2019,3,Sants-Montjuïc,17,Sants - Badal,74,805
2019,3,Sants-Montjuïc,17,Sants - Badal,75,713
2019,3,Sants-Montjuïc,17,Sants - Badal,76,437
2019,3,Sants-Montjuïc,17,Sants - Badal,77,547
2019,3,Sants-Montjuïc,17,Sants - Badal,78,661
2019,3,Sants-Montjuïc,17,Sants - Badal,79,663
2019,3,Sants-Montjuïc,17,Sants - Badal,80,648
2019,3,Sants-Montjuïc,17,Sants - Badal,81,859
2019,3,Sants-Montjuïc,17,Sants - Badal,82,928
2019,3,Sants-Montjuïc,17,Sants - Badal,83,628
2019,3,Sants-Montjuïc,17,Sants - Badal,84,762
2019,3,Sants-Montjuïc,17,Sants - Badal,85,629
2019,3,Sants-Montjuïc,18,Sants,86,752
2019,3,Sants-Montjuïc,18,Sants,87,678
2019,3,Sants-Montjuïc,18,Sants,88,628
2019,3,Sants-Montjuïc,18,Sants,89,584
2019,3,Sants-Montjuïc,18,Sants,90,448
2019,3,Sants-Montjuïc,18,Sants,91,655
2019,3,Sants-Montjuïc,18,Sants,92,545
2019,3,Sants-Montjuïc,18,Sants,93,786
2019,3,Sants-Montjuïc,18,Sants,94,477
2019,3,Sants-Montjuïc,18,Sants,95,627
2019,3,Sants-Montjuïc,18,Sants,96,591
2019,3,Sants-Montjuïc,18,Sants,97,528
2019,3,Sants-Montjuïc,18,Sants,98,505
2019,3,Sants-Montjuïc,18,Sants,99,369
2019,3,Sants-Montjuïc,18,Sants,100,514
2019,3,Sants-Montjuïc,18,Sants,101,518
2019,3,Sants-Montjuïc,18,Sants,102,554
2019,3,Sants-Montjuïc,18,Sants,103,503
2019,3,Sants-Montjuïc,18,Sants,104,579
2019,3,Sants-Montjuïc,18,Sants,105,453
2019,3,Sants-Montjuïc,18,Sants,106,519
2019,3,Sants-Montjuïc,18,Sants,107,786
2019,3,Sants-Montjuïc,18,Sants,108,650
2019,3,Sants-Montjuïc,18,Sants,109,666
2019,3,Sants-Montjuïc,18,Sants,110,695
2019,3,Sants-Montjuïc,18,Sants,111,606
2019,3,Sants-Montjuïc,18,Sants,112,937
2019,3,Sants-Montjuïc,18,Sants,113,854
2019,3,Sants-Montjuïc,18,Sants,114,853
2019,3,Sants-Montjuïc,13,la Marina de Port,211,742
2019,3,Sants-Montjuïc,13,la Marina de Port,212,1042
2019,3,Sants-Montjuïc,13,la Marina de Port,213,969
2019,4,Les Corts,19,les Corts,1,648
2019,4,Les Corts,19,les Corts,2,1077
2019,4,Les Corts,19,les Corts,3,622
2019,4,Les Corts,19,les Corts,4,526
2019,4,Les Corts,19,les Corts,5,587
2019,4,Les Corts,19,les Corts,6,571
2019,4,Les Corts,19,les Corts,7,528
2019,4,Les Corts,19,les Corts,8,486
2019,4,Les Corts,19,les Corts,9,685
2019,4,Les Corts,19,les Corts,10,480
2019,4,Les Corts,19,les Corts,11,1006
2019,4,Les Corts,19,les Corts,12,848
2019,4,Les Corts,19,les Corts,13,800
2019,4,Les Corts,19,les Corts,14,354
2019,4,Les Corts,19,les Corts,15,966
2019,4,Les Corts,19,les Corts,16,619
2019,4,Les Corts,19,les Corts,17,753
2019,4,Les Corts,19,les Corts,18,883
2019,4,Les Corts,19,les Corts,19,944
2019,4,Les Corts,19,les Corts,20,844
2019,4,Les Corts,19,les Corts,21,1588
2019,4,Les Corts,19,les Corts,22,953
2019,4,Les Corts,19,les Corts,23,1138
2019,4,Les Corts,19,les Corts,24,1462
2019,4,Les Corts,19,les Corts,25,630
2019,4,Les Corts,19,les Corts,26,690
2019,4,Les Corts,19,les Corts,27,740
2019,4,Les Corts,19,les Corts,28,676
2019,4,Les Corts,19,les Corts,29,1078
2019,4,Les Corts,19,les Corts,30,1023
2019,4,Les Corts,19,les Corts,31,780
2019,4,Les Corts,19,les Corts,32,838
2019,4,Les Corts,19,les Corts,33,607
2019,4,Les Corts,19,les Corts,34,993
2019,4,Les Corts,19,les Corts,35,837
2019,4,Les Corts,20,la Maternitat i Sant Ramon,36,710
2019,4,Les Corts,20,la Maternitat i Sant Ramon,37,1199
2019,4,Les Corts,20,la Maternitat i Sant Ramon,38,744
2019,4,Les Corts,20,la Maternitat i Sant Ramon,39,645
2019,4,Les Corts,20,la Maternitat i Sant Ramon,40,673
2019,4,Les Corts,20,la Maternitat i Sant Ramon,41,627
2019,4,Les Corts,20,la Maternitat i Sant Ramon,42,807
2019,4,Les Corts,20,la Maternitat i Sant Ramon,43,1133
2019,4,Les Corts,20,la Maternitat i Sant Ramon,44,924
2019,4,Les Corts,20,la Maternitat i Sant Ramon,45,736
2019,4,Les Corts,20,la Maternitat i Sant Ramon,46,1662
2019,4,Les Corts,20,la Maternitat i Sant Ramon,47,1067
2019,4,Les Corts,20,la Maternitat i Sant Ramon,48,893
2019,4,Les Corts,20,la Maternitat i Sant Ramon,49,1104
2019,4,Les Corts,21,Pedralbes,50,1611
2019,4,Les Corts,21,Pedralbes,51,1072
2019,4,Les Corts,21,Pedralbes,52,2001
2019,4,Les Corts,21,Pedralbes,53,1070
2019,4,Les Corts,21,Pedralbes,54,925
2019,4,Les Corts,21,Pedralbes,55,1595
2019,4,Les Corts,21,Pedralbes,56,1629
2019,4,Les Corts,20,la Maternitat i Sant Ramon,84,899
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,1107
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,1202
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,943
2019,5,Sarrià-Sant Gervasi,23,Sarrià,4,896
2019,5,Sarrià-Sant Gervasi,23,Sarrià,5,817
2019,5,Sarrià-Sant Gervasi,23,Sarrià,6,1590
2019,5,Sarrià-Sant Gervasi,23,Sarrià,7,982
2019,5,Sarrià-Sant Gervasi,23,Sarrià,8,1032
2019,5,Sarrià-Sant Gervasi,23,Sarrià,9,1142
2019,5,Sarrià-Sant Gervasi,23,Sarrià,10,1022
2019,5,Sarrià-Sant Gervasi,23,Sarrià,11,867
2019,5,Sarrià-Sant Gervasi,23,Sarrià,12,955
2019,5,Sarrià-Sant Gervasi,23,Sarrià,13,1025
2019,5,Sarrià-Sant Gervasi,23,Sarrià,14,1131
2019,5,Sarrià-Sant Gervasi,23,Sarrià,15,915
2019,5,Sarrià-Sant Gervasi,23,Sarrià,16,1026
2019,5,Sarrià-Sant Gervasi,23,Sarrià,17,1363
2019,5,Sarrià-Sant Gervasi,23,Sarrià,18,842
2019,5,Sarrià-Sant Gervasi,23,Sarrià,19,1294
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,787
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,764
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,1336
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,1007
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,1637
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,1116
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,1232
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,1151
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,1148
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,1438
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,1204
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,31,1738
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32,1394
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,33,1012
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,34,719
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,35,916
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,36,1300
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,37,906
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,38,921
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,39,1165
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,40,845
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41,1030
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,42,782
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,43,912
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44,812
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,45,1292
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,46,1069
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,47,963
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,48,1001
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,1491
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,1226
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,1231
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,1195
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,1363
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,1082
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,1641
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,961
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,1589
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,1338
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,1682
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,970
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,1139
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,1050
