Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Total
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,717
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,987
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,753
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,754
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,625
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,991
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,866
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,1046
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,1096
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,1319
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,110,961
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,111,981
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,112,925
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,113,1345
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,114,842
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,115,588
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,116,552
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,117,683
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,118,884
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,119,684
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,120,650
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,121,1062
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,122,608
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,123,559
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,124,644
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,125,840
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,126,878
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,127,1306
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,128,543
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,129,844
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,130,739
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,131,622
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,132,572
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,133,476
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,134,735
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,135,848
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,136,459
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,137,642
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,138,1022
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,139,698
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,140,927
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,141,535
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,142,818
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,143,662
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,144,630
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,145,551
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,146,667
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,147,966
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,148,809
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,149,741
2017,2,Eixample,10,Sant Antoni,150,629
2017,2,Eixample,10,Sant Antoni,151,636
2017,2,Eixample,10,Sant Antoni,152,667
2017,2,Eixample,10,Sant Antoni,153,697
2017,2,Eixample,10,Sant Antoni,154,458
2017,2,Eixample,10,Sant Antoni,155,802
2017,2,Eixample,10,Sant Antoni,156,627
2017,2,Eixample,10,Sant Antoni,157,501
2017,2,Eixample,10,Sant Antoni,158,877
2017,2,Eixample,10,Sant Antoni,159,850
2017,2,Eixample,10,Sant Antoni,160,941
2017,2,Eixample,10,Sant Antoni,161,443
2017,2,Eixample,10,Sant Antoni,162,459
2017,2,Eixample,10,Sant Antoni,163,917
2017,2,Eixample,10,Sant Antoni,164,668
2017,2,Eixample,10,Sant Antoni,165,689
2017,2,Eixample,10,Sant Antoni,166,832
2017,2,Eixample,10,Sant Antoni,167,1054
2017,2,Eixample,10,Sant Antoni,168,896
2017,2,Eixample,10,Sant Antoni,169,582
2017,2,Eixample,10,Sant Antoni,170,653
2017,2,Eixample,10,Sant Antoni,171,627
2017,2,Eixample,10,Sant Antoni,172,620
2017,2,Eixample,10,Sant Antoni,173,684
2017,3,Sants-Montjuïc,11,el Poble Sec,1,709
2017,3,Sants-Montjuïc,11,el Poble Sec,2,769
2017,3,Sants-Montjuïc,11,el Poble Sec,3,575
2017,3,Sants-Montjuïc,11,el Poble Sec,4,642
2017,3,Sants-Montjuïc,11,el Poble Sec,5,575
2017,3,Sants-Montjuïc,11,el Poble Sec,6,595
2017,3,Sants-Montjuïc,11,el Poble Sec,7,600
2017,3,Sants-Montjuïc,11,el Poble Sec,8,416
2017,3,Sants-Montjuïc,11,el Poble Sec,9,516
2017,3,Sants-Montjuïc,11,el Poble Sec,10,641
2017,3,Sants-Montjuïc,11,el Poble Sec,11,582
2017,3,Sants-Montjuïc,11,el Poble Sec,12,768
2017,3,Sants-Montjuïc,11,el Poble Sec,13,601
2017,3,Sants-Montjuïc,11,el Poble Sec,14,574
2017,3,Sants-Montjuïc,11,el Poble Sec,15,916
2017,3,Sants-Montjuïc,11,el Poble Sec,16,356
2017,3,Sants-Montjuïc,11,el Poble Sec,17,538
2017,3,Sants-Montjuïc,11,el Poble Sec,18,600
2017,3,Sants-Montjuïc,11,el Poble Sec,19,494
2017,3,Sants-Montjuïc,11,el Poble Sec,20,758
2017,3,Sants-Montjuïc,11,el Poble Sec,21,476
2017,3,Sants-Montjuïc,11,el Poble Sec,22,593
2017,3,Sants-Montjuïc,11,el Poble Sec,23,655
2017,3,Sants-Montjuïc,11,el Poble Sec,24,924
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,9111
2017,3,Sants-Montjuïc,13,la Marina de Port,26,528
2017,3,Sants-Montjuïc,13,la Marina de Port,27,782
2017,3,Sants-Montjuïc,13,la Marina de Port,28,1470
2017,3,Sants-Montjuïc,13,la Marina de Port,29,498
2017,3,Sants-Montjuïc,13,la Marina de Port,30,828
2017,3,Sants-Montjuïc,13,la Marina de Port,31,1287
2017,3,Sants-Montjuïc,13,la Marina de Port,32,777
2017,3,Sants-Montjuïc,13,la Marina de Port,33,514
2017,3,Sants-Montjuïc,13,la Marina de Port,34,894
2017,3,Sants-Montjuïc,13,la Marina de Port,35,1216
2017,3,Sants-Montjuïc,13,la Marina de Port,36,1172
2017,3,Sants-Montjuïc,13,la Marina de Port,37,506
2017,3,Sants-Montjuïc,13,la Marina de Port,38,531
2017,3,Sants-Montjuïc,13,la Marina de Port,39,994
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,40,925
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,41,575
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,42,704
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,43,707
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,44,790
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,45,501
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,46,746
2017,3,Sants-Montjuïc,15,Hostafrancs,47,824
2017,3,Sants-Montjuïc,15,Hostafrancs,48,792
2017,3,Sants-Montjuïc,15,Hostafrancs,49,742
2017,3,Sants-Montjuïc,15,Hostafrancs,50,620
2017,3,Sants-Montjuïc,15,Hostafrancs,51,699
2017,3,Sants-Montjuïc,15,Hostafrancs,52,482
2017,3,Sants-Montjuïc,15,Hostafrancs,53,811
2017,3,Sants-Montjuïc,15,Hostafrancs,54,805
2017,3,Sants-Montjuïc,15,Hostafrancs,55,696
2017,3,Sants-Montjuïc,15,Hostafrancs,56,464
2017,3,Sants-Montjuïc,16,la Bordeta,57,676
2017,3,Sants-Montjuïc,16,la Bordeta,58,542
2017,3,Sants-Montjuïc,16,la Bordeta,59,515
2017,3,Sants-Montjuïc,16,la Bordeta,60,636
2017,3,Sants-Montjuïc,16,la Bordeta,61,422
2017,3,Sants-Montjuïc,16,la Bordeta,62,688
2017,3,Sants-Montjuïc,16,la Bordeta,63,610
2017,3,Sants-Montjuïc,16,la Bordeta,64,758
2017,3,Sants-Montjuïc,16,la Bordeta,65,742
2017,3,Sants-Montjuïc,16,la Bordeta,66,1048
2017,3,Sants-Montjuïc,16,la Bordeta,67,819
2017,3,Sants-Montjuïc,16,la Bordeta,68,524
2017,3,Sants-Montjuïc,16,la Bordeta,69,575
2017,3,Sants-Montjuïc,17,Sants - Badal,70,644
2017,3,Sants-Montjuïc,17,Sants - Badal,71,450
2017,3,Sants-Montjuïc,17,Sants - Badal,72,550
2017,3,Sants-Montjuïc,17,Sants - Badal,73,696
2017,3,Sants-Montjuïc,17,Sants - Badal,74,824
2017,3,Sants-Montjuïc,17,Sants - Badal,75,725
2017,3,Sants-Montjuïc,17,Sants - Badal,76,464
2017,3,Sants-Montjuïc,17,Sants - Badal,77,538
2017,3,Sants-Montjuïc,17,Sants - Badal,78,680
2017,3,Sants-Montjuïc,17,Sants - Badal,79,625
2017,3,Sants-Montjuïc,17,Sants - Badal,80,686
2017,3,Sants-Montjuïc,17,Sants - Badal,81,850
2017,3,Sants-Montjuïc,17,Sants - Badal,82,920
2017,3,Sants-Montjuïc,17,Sants - Badal,83,667
2017,3,Sants-Montjuïc,17,Sants - Badal,84,762
2017,3,Sants-Montjuïc,17,Sants - Badal,85,604
2017,3,Sants-Montjuïc,18,Sants,86,767
2017,3,Sants-Montjuïc,18,Sants,87,706
2017,3,Sants-Montjuïc,18,Sants,88,655
2017,3,Sants-Montjuïc,18,Sants,89,600
2017,3,Sants-Montjuïc,18,Sants,90,460
2017,3,Sants-Montjuïc,18,Sants,91,649
2017,3,Sants-Montjuïc,18,Sants,92,566
2017,3,Sants-Montjuïc,18,Sants,93,782
2017,3,Sants-Montjuïc,18,Sants,94,471
2017,3,Sants-Montjuïc,18,Sants,95,619
2017,3,Sants-Montjuïc,18,Sants,96,577
2017,3,Sants-Montjuïc,18,Sants,97,527
2017,3,Sants-Montjuïc,18,Sants,98,506
2017,3,Sants-Montjuïc,18,Sants,99,377
2017,3,Sants-Montjuïc,18,Sants,100,503
2017,3,Sants-Montjuïc,18,Sants,101,485
2017,3,Sants-Montjuïc,18,Sants,102,573
2017,3,Sants-Montjuïc,18,Sants,103,511
2017,3,Sants-Montjuïc,18,Sants,104,583
2017,3,Sants-Montjuïc,18,Sants,105,461
2017,3,Sants-Montjuïc,18,Sants,106,509
2017,3,Sants-Montjuïc,18,Sants,107,827
2017,3,Sants-Montjuïc,18,Sants,108,647
2017,3,Sants-Montjuïc,18,Sants,109,677
2017,3,Sants-Montjuïc,18,Sants,110,693
2017,3,Sants-Montjuïc,18,Sants,111,582
2017,3,Sants-Montjuïc,18,Sants,112,976
2017,3,Sants-Montjuïc,18,Sants,113,867
2017,3,Sants-Montjuïc,18,Sants,114,856
2017,3,Sants-Montjuïc,13,la Marina de Port,211,760
2017,3,Sants-Montjuïc,13,la Marina de Port,212,1019
2017,3,Sants-Montjuïc,13,la Marina de Port,213,936
2017,4,Les Corts,19,les Corts,1,696
2017,4,Les Corts,19,les Corts,2,1101
2017,4,Les Corts,19,les Corts,3,623
2017,4,Les Corts,19,les Corts,4,536
2017,4,Les Corts,19,les Corts,5,623
2017,4,Les Corts,19,les Corts,6,596
2017,4,Les Corts,19,les Corts,7,587
2017,4,Les Corts,19,les Corts,8,465
2017,4,Les Corts,19,les Corts,9,721
2017,4,Les Corts,19,les Corts,10,477
2017,4,Les Corts,19,les Corts,11,1062
2017,4,Les Corts,19,les Corts,12,839
2017,4,Les Corts,19,les Corts,13,785
2017,4,Les Corts,19,les Corts,14,361
2017,4,Les Corts,19,les Corts,15,991
2017,4,Les Corts,19,les Corts,16,660
2017,4,Les Corts,19,les Corts,17,761
2017,4,Les Corts,19,les Corts,18,920
2017,4,Les Corts,19,les Corts,19,948
2017,4,Les Corts,19,les Corts,20,867
2017,4,Les Corts,19,les Corts,21,1274
2017,4,Les Corts,19,les Corts,22,969
2017,4,Les Corts,19,les Corts,23,1132
2017,4,Les Corts,19,les Corts,24,1349
2017,4,Les Corts,19,les Corts,25,624
2017,4,Les Corts,19,les Corts,26,734
2017,4,Les Corts,19,les Corts,27,722
2017,4,Les Corts,19,les Corts,28,690
2017,4,Les Corts,19,les Corts,29,1068
2017,4,Les Corts,19,les Corts,30,1065
2017,4,Les Corts,19,les Corts,31,788
2017,4,Les Corts,19,les Corts,32,874
2017,4,Les Corts,19,les Corts,33,639
2017,4,Les Corts,19,les Corts,34,1035
2017,4,Les Corts,19,les Corts,35,850
2017,4,Les Corts,20,la Maternitat i Sant Ramon,36,736
2017,4,Les Corts,20,la Maternitat i Sant Ramon,37,1232
2017,4,Les Corts,20,la Maternitat i Sant Ramon,38,760
2017,4,Les Corts,20,la Maternitat i Sant Ramon,39,629
2017,4,Les Corts,20,la Maternitat i Sant Ramon,40,654
2017,4,Les Corts,20,la Maternitat i Sant Ramon,41,634
2017,4,Les Corts,20,la Maternitat i Sant Ramon,42,843
2017,4,Les Corts,20,la Maternitat i Sant Ramon,43,1094
2017,4,Les Corts,20,la Maternitat i Sant Ramon,44,933
2017,4,Les Corts,20,la Maternitat i Sant Ramon,45,731
2017,4,Les Corts,20,la Maternitat i Sant Ramon,46,1724
2017,4,Les Corts,20,la Maternitat i Sant Ramon,47,1072
2017,4,Les Corts,20,la Maternitat i Sant Ramon,48,915
2017,4,Les Corts,20,la Maternitat i Sant Ramon,49,1063
2017,4,Les Corts,21,Pedralbes,50,1632
2017,4,Les Corts,21,Pedralbes,51,1101
2017,4,Les Corts,21,Pedralbes,52,1976
2017,4,Les Corts,21,Pedralbes,53,1045
2017,4,Les Corts,21,Pedralbes,54,947
2017,4,Les Corts,21,Pedralbes,55,1613
2017,4,Les Corts,21,Pedralbes,56,1617
2017,4,Les Corts,20,la Maternitat i Sant Ramon,84,897
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,998
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,1215
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,937
2017,5,Sarrià-Sant Gervasi,23,Sarrià,4,899
2017,5,Sarrià-Sant Gervasi,23,Sarrià,5,816
2017,5,Sarrià-Sant Gervasi,23,Sarrià,6,1577
2017,5,Sarrià-Sant Gervasi,23,Sarrià,7,970
2017,5,Sarrià-Sant Gervasi,23,Sarrià,8,994
2017,5,Sarrià-Sant Gervasi,23,Sarrià,9,1152
2017,5,Sarrià-Sant Gervasi,23,Sarrià,10,1030
2017,5,Sarrià-Sant Gervasi,23,Sarrià,11,884
2017,5,Sarrià-Sant Gervasi,23,Sarrià,12,971
2017,5,Sarrià-Sant Gervasi,23,Sarrià,13,1037
2017,5,Sarrià-Sant Gervasi,23,Sarrià,14,1147
2017,5,Sarrià-Sant Gervasi,23,Sarrià,15,936
2017,5,Sarrià-Sant Gervasi,23,Sarrià,16,1012
2017,5,Sarrià-Sant Gervasi,23,Sarrià,17,1388
2017,5,Sarrià-Sant Gervasi,23,Sarrià,18,864
2017,5,Sarrià-Sant Gervasi,23,Sarrià,19,1315
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,820
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,852
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,1336
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,1084
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,1596
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,1118
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,1261
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,1169
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,1191
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,1449
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,1197
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,31,1388
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32,1342
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,33,995
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,34,749
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,35,951
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,36,1288
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,37,950
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,38,898
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,39,1186
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,40,867
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41,1026
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,42,776
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,43,911
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44,819
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,45,1291
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,46,1074
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,47,956
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,48,1019
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,1492
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,1220
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,1253
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,1212
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,1432
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,1063
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,1494
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,1048
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,1610
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,1284
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,1687
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,965
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,1148
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,1058
