Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Total
2018,2,Eixample,7,la Dreta de l'Eixample,71,1050
2018,2,Eixample,7,la Dreta de l'Eixample,72,762
2018,2,Eixample,7,la Dreta de l'Eixample,73,887
2018,2,Eixample,7,la Dreta de l'Eixample,74,736
2018,2,Eixample,7,la Dreta de l'Eixample,75,735
2018,2,Eixample,7,la Dreta de l'Eixample,76,1006
2018,2,Eixample,7,la Dreta de l'Eixample,77,1824
2018,2,Eixample,7,la Dreta de l'Eixample,78,1678
2018,2,Eixample,7,la Dreta de l'Eixample,79,1945
2018,2,Eixample,7,la Dreta de l'Eixample,80,1573
2018,2,Eixample,7,la Dreta de l'Eixample,81,2146
2018,2,Eixample,7,la Dreta de l'Eixample,82,837
2018,2,Eixample,7,la Dreta de l'Eixample,83,2400
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,1173
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,1184
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,989
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,664
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,1002
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,1221
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,760
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,898
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,980
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,840
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,757
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,761
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,96,745
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,502
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,741
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,764
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,716
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,981
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,747
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,760
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,601
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,1002
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,849
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,1017
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,1024
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,1247
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,936
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,111,992
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,112,908
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,113,1432
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,114,848
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,115,576
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,116,561
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,117,694
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,118,866
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,119,675
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,120,657
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,121,1058
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,122,600
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,123,538
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,124,650
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,125,838
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,126,918
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,127,1336
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,128,537
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,129,836
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,130,738
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,131,621
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,132,583
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,133,445
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,134,755
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,135,848
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,136,464
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,137,640
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,138,995
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,139,690
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,140,925
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,141,539
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,142,813
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,143,679
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,144,624
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,145,551
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,146,664
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,147,977
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,148,827
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,149,743
2018,2,Eixample,10,Sant Antoni,150,640
2018,2,Eixample,10,Sant Antoni,151,631
2018,2,Eixample,10,Sant Antoni,152,646
2018,2,Eixample,10,Sant Antoni,153,675
2018,2,Eixample,10,Sant Antoni,154,451
2018,2,Eixample,10,Sant Antoni,155,778
2018,2,Eixample,10,Sant Antoni,156,612
2018,2,Eixample,10,Sant Antoni,157,470
2018,2,Eixample,10,Sant Antoni,158,832
2018,2,Eixample,10,Sant Antoni,159,832
2018,2,Eixample,10,Sant Antoni,160,933
2018,2,Eixample,10,Sant Antoni,161,447
2018,2,Eixample,10,Sant Antoni,162,461
2018,2,Eixample,10,Sant Antoni,163,898
2018,2,Eixample,10,Sant Antoni,164,670
2018,2,Eixample,10,Sant Antoni,165,689
2018,2,Eixample,10,Sant Antoni,166,837
2018,2,Eixample,10,Sant Antoni,167,1055
2018,2,Eixample,10,Sant Antoni,168,939
2018,2,Eixample,10,Sant Antoni,169,583
2018,2,Eixample,10,Sant Antoni,170,645
2018,2,Eixample,10,Sant Antoni,171,623
2018,2,Eixample,10,Sant Antoni,172,631
2018,2,Eixample,10,Sant Antoni,173,678
2018,3,Sants-Montjuïc,11,el Poble Sec,1,687
2018,3,Sants-Montjuïc,11,el Poble Sec,2,782
2018,3,Sants-Montjuïc,11,el Poble Sec,3,586
2018,3,Sants-Montjuïc,11,el Poble Sec,4,633
2018,3,Sants-Montjuïc,11,el Poble Sec,5,574
2018,3,Sants-Montjuïc,11,el Poble Sec,6,614
2018,3,Sants-Montjuïc,11,el Poble Sec,7,599
2018,3,Sants-Montjuïc,11,el Poble Sec,8,422
2018,3,Sants-Montjuïc,11,el Poble Sec,9,526
2018,3,Sants-Montjuïc,11,el Poble Sec,10,650
2018,3,Sants-Montjuïc,11,el Poble Sec,11,595
2018,3,Sants-Montjuïc,11,el Poble Sec,12,749
2018,3,Sants-Montjuïc,11,el Poble Sec,13,613
2018,3,Sants-Montjuïc,11,el Poble Sec,14,566
2018,3,Sants-Montjuïc,11,el Poble Sec,15,915
2018,3,Sants-Montjuïc,11,el Poble Sec,16,346
2018,3,Sants-Montjuïc,11,el Poble Sec,17,552
2018,3,Sants-Montjuïc,11,el Poble Sec,18,596
2018,3,Sants-Montjuïc,11,el Poble Sec,19,504
2018,3,Sants-Montjuïc,11,el Poble Sec,20,744
2018,3,Sants-Montjuïc,11,el Poble Sec,21,474
2018,3,Sants-Montjuïc,11,el Poble Sec,22,582
2018,3,Sants-Montjuïc,11,el Poble Sec,23,660
2018,3,Sants-Montjuïc,11,el Poble Sec,24,976
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,10062
2018,3,Sants-Montjuïc,13,la Marina de Port,26,524
2018,3,Sants-Montjuïc,13,la Marina de Port,27,783
2018,3,Sants-Montjuïc,13,la Marina de Port,28,1431
2018,3,Sants-Montjuïc,13,la Marina de Port,29,506
2018,3,Sants-Montjuïc,13,la Marina de Port,30,868
2018,3,Sants-Montjuïc,13,la Marina de Port,31,1261
2018,3,Sants-Montjuïc,13,la Marina de Port,32,824
2018,3,Sants-Montjuïc,13,la Marina de Port,33,517
2018,3,Sants-Montjuïc,13,la Marina de Port,34,907
2018,3,Sants-Montjuïc,13,la Marina de Port,35,1195
2018,3,Sants-Montjuïc,13,la Marina de Port,36,1169
2018,3,Sants-Montjuïc,13,la Marina de Port,37,516
2018,3,Sants-Montjuïc,13,la Marina de Port,38,536
2018,3,Sants-Montjuïc,13,la Marina de Port,39,1018
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,40,921
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,41,583
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,42,701
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,43,696
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,44,809
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,45,518
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,46,733
2018,3,Sants-Montjuïc,15,Hostafrancs,47,820
2018,3,Sants-Montjuïc,15,Hostafrancs,48,793
2018,3,Sants-Montjuïc,15,Hostafrancs,49,720
2018,3,Sants-Montjuïc,15,Hostafrancs,50,599
2018,3,Sants-Montjuïc,15,Hostafrancs,51,692
2018,3,Sants-Montjuïc,15,Hostafrancs,52,492
2018,3,Sants-Montjuïc,15,Hostafrancs,53,826
2018,3,Sants-Montjuïc,15,Hostafrancs,54,784
2018,3,Sants-Montjuïc,15,Hostafrancs,55,706
2018,3,Sants-Montjuïc,15,Hostafrancs,56,469
2018,3,Sants-Montjuïc,16,la Bordeta,57,675
2018,3,Sants-Montjuïc,16,la Bordeta,58,594
2018,3,Sants-Montjuïc,16,la Bordeta,59,512
2018,3,Sants-Montjuïc,16,la Bordeta,60,636
2018,3,Sants-Montjuïc,16,la Bordeta,61,410
2018,3,Sants-Montjuïc,16,la Bordeta,62,684
2018,3,Sants-Montjuïc,16,la Bordeta,63,680
2018,3,Sants-Montjuïc,16,la Bordeta,64,761
2018,3,Sants-Montjuïc,16,la Bordeta,65,778
2018,3,Sants-Montjuïc,16,la Bordeta,66,1058
2018,3,Sants-Montjuïc,16,la Bordeta,67,817
2018,3,Sants-Montjuïc,16,la Bordeta,68,513
2018,3,Sants-Montjuïc,16,la Bordeta,69,566
2018,3,Sants-Montjuïc,17,Sants - Badal,70,628
2018,3,Sants-Montjuïc,17,Sants - Badal,71,442
2018,3,Sants-Montjuïc,17,Sants - Badal,72,543
2018,3,Sants-Montjuïc,17,Sants - Badal,73,699
2018,3,Sants-Montjuïc,17,Sants - Badal,74,804
2018,3,Sants-Montjuïc,17,Sants - Badal,75,724
2018,3,Sants-Montjuïc,17,Sants - Badal,76,450
2018,3,Sants-Montjuïc,17,Sants - Badal,77,542
2018,3,Sants-Montjuïc,17,Sants - Badal,78,684
2018,3,Sants-Montjuïc,17,Sants - Badal,79,639
2018,3,Sants-Montjuïc,17,Sants - Badal,80,674
2018,3,Sants-Montjuïc,17,Sants - Badal,81,855
2018,3,Sants-Montjuïc,17,Sants - Badal,82,938
2018,3,Sants-Montjuïc,17,Sants - Badal,83,653
2018,3,Sants-Montjuïc,17,Sants - Badal,84,761
2018,3,Sants-Montjuïc,17,Sants - Badal,85,627
2018,3,Sants-Montjuïc,18,Sants,86,754
2018,3,Sants-Montjuïc,18,Sants,87,693
2018,3,Sants-Montjuïc,18,Sants,88,650
2018,3,Sants-Montjuïc,18,Sants,89,586
2018,3,Sants-Montjuïc,18,Sants,90,458
2018,3,Sants-Montjuïc,18,Sants,91,656
2018,3,Sants-Montjuïc,18,Sants,92,546
2018,3,Sants-Montjuïc,18,Sants,93,799
2018,3,Sants-Montjuïc,18,Sants,94,482
2018,3,Sants-Montjuïc,18,Sants,95,634
2018,3,Sants-Montjuïc,18,Sants,96,571
2018,3,Sants-Montjuïc,18,Sants,97,526
2018,3,Sants-Montjuïc,18,Sants,98,507
2018,3,Sants-Montjuïc,18,Sants,99,380
2018,3,Sants-Montjuïc,18,Sants,100,520
2018,3,Sants-Montjuïc,18,Sants,101,514
2018,3,Sants-Montjuïc,18,Sants,102,577
2018,3,Sants-Montjuïc,18,Sants,103,517
2018,3,Sants-Montjuïc,18,Sants,104,593
2018,3,Sants-Montjuïc,18,Sants,105,473
2018,3,Sants-Montjuïc,18,Sants,106,510
2018,3,Sants-Montjuïc,18,Sants,107,819
2018,3,Sants-Montjuïc,18,Sants,108,640
2018,3,Sants-Montjuïc,18,Sants,109,692
2018,3,Sants-Montjuïc,18,Sants,110,716
2018,3,Sants-Montjuïc,18,Sants,111,597
2018,3,Sants-Montjuïc,18,Sants,112,984
2018,3,Sants-Montjuïc,18,Sants,113,870
2018,3,Sants-Montjuïc,18,Sants,114,856
2018,3,Sants-Montjuïc,13,la Marina de Port,211,764
2018,3,Sants-Montjuïc,13,la Marina de Port,212,1037
2018,3,Sants-Montjuïc,13,la Marina de Port,213,956
2018,4,Les Corts,19,les Corts,1,671
2018,4,Les Corts,19,les Corts,2,1111
2018,4,Les Corts,19,les Corts,3,639
2018,4,Les Corts,19,les Corts,4,532
2018,4,Les Corts,19,les Corts,5,603
2018,4,Les Corts,19,les Corts,6,586
2018,4,Les Corts,19,les Corts,7,580
2018,4,Les Corts,19,les Corts,8,468
2018,4,Les Corts,19,les Corts,9,712
2018,4,Les Corts,19,les Corts,10,487
2018,4,Les Corts,19,les Corts,11,1032
2018,4,Les Corts,19,les Corts,12,855
2018,4,Les Corts,19,les Corts,13,807
2018,4,Les Corts,19,les Corts,14,371
2018,4,Les Corts,19,les Corts,15,983
2018,4,Les Corts,19,les Corts,16,638
2018,4,Les Corts,19,les Corts,17,765
2018,4,Les Corts,19,les Corts,18,900
2018,4,Les Corts,19,les Corts,19,950
2018,4,Les Corts,19,les Corts,20,859
2018,4,Les Corts,19,les Corts,21,1586
2018,4,Les Corts,19,les Corts,22,982
2018,4,Les Corts,19,les Corts,23,1136
2018,4,Les Corts,19,les Corts,24,1402
2018,4,Les Corts,19,les Corts,25,630
2018,4,Les Corts,19,les Corts,26,713
2018,4,Les Corts,19,les Corts,27,734
2018,4,Les Corts,19,les Corts,28,704
2018,4,Les Corts,19,les Corts,29,1064
2018,4,Les Corts,19,les Corts,30,1072
2018,4,Les Corts,19,les Corts,31,799
2018,4,Les Corts,19,les Corts,32,857
2018,4,Les Corts,19,les Corts,33,628
2018,4,Les Corts,19,les Corts,34,1006
2018,4,Les Corts,19,les Corts,35,843
2018,4,Les Corts,20,la Maternitat i Sant Ramon,36,726
2018,4,Les Corts,20,la Maternitat i Sant Ramon,37,1210
2018,4,Les Corts,20,la Maternitat i Sant Ramon,38,763
2018,4,Les Corts,20,la Maternitat i Sant Ramon,39,637
2018,4,Les Corts,20,la Maternitat i Sant Ramon,40,656
2018,4,Les Corts,20,la Maternitat i Sant Ramon,41,645
2018,4,Les Corts,20,la Maternitat i Sant Ramon,42,809
2018,4,Les Corts,20,la Maternitat i Sant Ramon,43,1133
2018,4,Les Corts,20,la Maternitat i Sant Ramon,44,933
2018,4,Les Corts,20,la Maternitat i Sant Ramon,45,749
2018,4,Les Corts,20,la Maternitat i Sant Ramon,46,1692
2018,4,Les Corts,20,la Maternitat i Sant Ramon,47,1072
2018,4,Les Corts,20,la Maternitat i Sant Ramon,48,911
2018,4,Les Corts,20,la Maternitat i Sant Ramon,49,1127
2018,4,Les Corts,21,Pedralbes,50,1642
2018,4,Les Corts,21,Pedralbes,51,1097
2018,4,Les Corts,21,Pedralbes,52,1980
2018,4,Les Corts,21,Pedralbes,53,1063
2018,4,Les Corts,21,Pedralbes,54,947
2018,4,Les Corts,21,Pedralbes,55,1619
2018,4,Les Corts,21,Pedralbes,56,1642
2018,4,Les Corts,20,la Maternitat i Sant Ramon,84,900
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,1072
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,1210
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,932
2018,5,Sarrià-Sant Gervasi,23,Sarrià,4,913
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5,845
2018,5,Sarrià-Sant Gervasi,23,Sarrià,6,1590
2018,5,Sarrià-Sant Gervasi,23,Sarrià,7,1000
2018,5,Sarrià-Sant Gervasi,23,Sarrià,8,1004
2018,5,Sarrià-Sant Gervasi,23,Sarrià,9,1144
2018,5,Sarrià-Sant Gervasi,23,Sarrià,10,1020
2018,5,Sarrià-Sant Gervasi,23,Sarrià,11,870
2018,5,Sarrià-Sant Gervasi,23,Sarrià,12,978
2018,5,Sarrià-Sant Gervasi,23,Sarrià,13,1034
2018,5,Sarrià-Sant Gervasi,23,Sarrià,14,1142
2018,5,Sarrià-Sant Gervasi,23,Sarrià,15,932
2018,5,Sarrià-Sant Gervasi,23,Sarrià,16,1018
2018,5,Sarrià-Sant Gervasi,23,Sarrià,17,1351
2018,5,Sarrià-Sant Gervasi,23,Sarrià,18,868
2018,5,Sarrià-Sant Gervasi,23,Sarrià,19,1321
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,806
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,819
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,1341
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,1019
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,1620
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,1123
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,1244
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,1162
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,1178
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,1454
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,1203
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,31,1731
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32,1389
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,33,1004
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,34,736
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,35,942
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,36,1289
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,37,935
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,38,914
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,39,1179
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,40,862
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41,1029
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,42,781
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,43,917
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44,815
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,45,1247
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,46,1056
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,47,968
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,48,1022
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,49,1487
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50,1231
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,51,1261
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,1213
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,1407
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,54,1072
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55,1667
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,56,1014
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,57,1597
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,1315
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,1715
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,975
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,1167
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,1073
